intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
15650000,0.06582267833109018,0.00668032611943484,0.06582267833109018,0.025959597328166707,1.2242811501597444,1.0,0.5787931237152174,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,0.00668032611943484,15650000,0,222110000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9480492372114512,0.9064606874724865,0.9272549623419688,0.9480492372114512,False,1916,1916,73807,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
640000,0.0026917900403768506,0.09743589743589744,0.0007991251682368775,0.0008400287235628057,3.263157894736842,1.0,5.504468091929433,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022776865.1 Bacillota bacterium,7cae47ce82114f5e7db90db7e1f6efc0,0.3282051282051282,190000,133,134800000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8904481800775992,0.9783914620558171,0.9344198210667081,0.9783914620558171,False,62,43521,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp945828095
180000,0.0007570659488559892,0.06844106463878327,0.0007570659488559892,0.00032517240912108606,1.3333333333333333,1.0,0.4714045207910317,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022776305.1 Lachnospiraceae bacterium,f174f43d35a39bf426b7e872f67aff44,0.06844106463878327,180000,134,134620000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8685734368014595,0.9487746527445684,0.908674044773014,0.9487746527445684,False,24,43545,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__Choladousia sp022776305
180000,0.0007570659488559892,0.06691449814126393,0.0007570659488559892,0.00032517240912108606,1.3333333333333333,1.0,0.4714045207910317,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_946055095.1 uncultured Parabacteroides sp.,92d656148ee9ee5d70cf6af5cdb3946a,0.06691449814126393,180000,135,134440000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8685734368014595,0.9483551016241744,0.9084642692128169,0.9483551016241744,False,24,43569,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp946055095
180000,0.0007570659488559892,0.055900621118012424,0.0007570659488559892,0.00028452585798095033,1.1666666666666667,1.0,0.3726779962499649,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_034117445.1 Alistipes shahii,33edfd09513e4c857a65b76b57f1777c,0.055900621118012424,180000,136,134260000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8685734368014595,0.9450168274175758,0.9067951321095176,0.9450168274175758,False,21,43590,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
790000,0.003322678331090175,0.11042944785276074,0.0007570659488559892,0.0006367959678621269,2.611111111111111,2.0,1.8897057057438833,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034170785.1 Eggerthellaceae bacterium,b2beb75e5aeaada4e1f3734ac3137d25,0.48466257668711654,180000,137,134080000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8941321920405206,0.9858983659420542,0.9400152789912875,0.9858983659420542,False,47,43637,73807,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__W1P20-047;s__W1P20-047 sp004555335
180000,0.0007570659488559892,0.07531380753138076,0.0007570659488559892,0.0006096982671020364,2.5,1.0,5.946520924970424,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945868025.1 uncultured Clostridia bacterium,62048c729a8840ca0c9a59d393fadb5c,0.07531380753138076,180000,138,133900000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8685734368014595,0.9505564944730442,0.9095649656372519,0.9505564944730442,False,45,43682,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp004553545
200000,0.0008411843876177658,0.054878048780487805,0.0007570659488559892,0.0004606609129215386,1.8888888888888888,1.0,2.354402233379677,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004556515.1 Clostridiales bacterium,2a910989ab99bbf120a1e5f425623f28,0.06097560975609756,180000,139,133720000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8703696708932626,0.9466284058909616,0.9084990383921121,0.9466284058909616,False,34,43716,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella minuta
1370000,0.005762113055181696,0.10714285714285714,0.0007570659488559892,0.002086522958526969,8.555555555555555,8.5,5.7948465824023545,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_037066175.1 Methanobrevibacter smithii,4a23d5cb79bf0cf45d8e46bd4a0d7b99,0.8154761904761905,180000,140,133540000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.903836423175031,0.9960083203004103,0.9499223717377206,0.9960083203004103,False,154,43870,73807,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella smithii
1270000,0.005341520861372813,0.10404624277456648,0.0007570659488559892,0.0017748993997859282,7.277777777777778,7.0,4.95317581126331,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_030526105.1 Bacillota bacterium,51e897de388bc5c1ec34e006a0d0d5bb,0.7341040462427746,180000,141,133360000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9024941809548443,0.9939574573316265,0.9482258191432354,0.9939574573316265,False,131,44001,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp022775805
180000,0.0007570659488559892,0.072,0.0007570659488559892,0.00028452585798095033,1.1666666666666667,1.0,0.37267799624996495,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945923645.1 uncultured Bacteroidales bacterium,5a1e0a5e3a2335e1c43a84cde1615dd8,0.072,180000,142,133180000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8685734368014595,0.949718187123341,0.9091458119624003,0.949718187123341,False,21,44022,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CALZFJ01;s__CALZFJ01 sp945645715
710000,0.002986204576043069,0.06115107913669065,0.0007150067294751009,0.0004877586136816291,2.1176470588235294,1.0,1.9367150156652153,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_900106845.1 Romboutsia timonensis,dbbecf492d2f58df53af9659d20d528f,0.25539568345323743,170000,143,133010000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8922622934829543,0.9735914164385325,0.9329268549607435,0.9735914164385325,False,36,44058,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis
180000,0.0007570659488559892,0.07391304347826087,0.0007150067294751009,0.00028452585798095033,1.2352941176470589,1.0,0.7299808027053445,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004555155.1 Clostridiales bacterium,f3c60aed83d4b1b4e38b206043e223ed,0.0782608695652174,170000,144,132840000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8685734368014595,0.9512721832051838,0.9099228100033216,0.9512721832051838,False,21,44079,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp004555155
430000,0.0018085464333781965,0.08056872037914692,0.0007150067294751009,0.0006909913693823079,3.0,2.0,1.7489492643904123,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_946061515.1 uncultured Clostridia bacterium,8681f948c28dca8e56f0df6bf797545a,0.2037914691943128,170000,145,132670000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8835317288999857,0.9692919980601219,0.9264118634800538,0.9692919980601219,False,51,44130,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946061515
170000,0.0007150067294751009,0.06463878326996197,0.0007150067294751009,0.00028452585798095033,1.2352941176470589,1.0,0.5455069703232767,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_900113995.1 Ruminococcaceae bacterium D5,665cebb0cb8349af9d65b8bbe5828e91,0.06463878326996197,170000,146,132500000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8676005256303292,0.9477119061540904,0.9076562158922098,0.9477119061540904,False,21,44151,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens sp900113995
170000,0.0007150067294751009,0.07555555555555556,0.0007150067294751009,0.0006638936686222174,2.8823529411764706,1.0,5.356495264862216,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_000758365.1 Ligilactobacillus salivarius,505a184a87f946f8965c42e511861436,0.07555555555555556,170000,147,132330000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8676005256303292,0.950616227379391,0.9091083765048601,0.950616227379391,False,49,44200,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius
170000,0.0007150067294751009,0.08717948717948718,0.0007150067294751009,0.0003116235587410408,1.3529411764705883,1.0,0.47788461203740945,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_938029315.1 uncultured Firmicutes bacterium,18c43a6563de371d03644b19f5582e45,0.08717948717948718,170000,148,132160000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8676005256303292,0.9532873060371451,0.9104439158337372,0.9532873060371451,False,23,44223,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp002320005
560000,0.0023553162853297443,0.06563706563706563,0.0007150067294751009,0.00036581896026122184,1.588235294117647,2.0,0.5998846486579748,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004557705.1 Bacteroidales bacterium,ea7ac5a4d856e37fd711f88c311edf54,0.21621621621621623,170000,149,131990000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.888119802392286,0.9704174410608477,0.9292686217265669,0.9704174410608477,False,27,44250,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora
170000,0.0007150067294751009,0.06772908366533864,0.0007150067294751009,0.0002574281572208598,1.1176470588235294,1.0,0.32218973970892123,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034180035.1 Anaerobutyricum sp.,b3797309257c6fea181a32d4dc7ffa39,0.06772908366533864,170000,150,131820000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8676005256303292,0.9485801307096563,0.9080903281699928,0.9485801307096563,False,19,44269,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp022764265
1280000,0.005383580080753701,0.06390977443609022,0.0007150067294751009,0.0003387212595011313,1.4705882352941178,1.0,0.6056253024110001,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_037423525.1 Sodaliphilus sp.,81041f3a79bb167272710576e6c6ddb4,0.48120300751879697,170000,151,131650000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9026329842162978,0.9857598918108671,0.9441964380135824,0.9857598918108671,False,25,44294,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
280000,0.0011776581426648722,0.03353057199211045,0.0007150067294751009,0.0014903735418049778,6.470588235294118,1.0,12.20953170108754,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_021532095.1 Enterocloster clostridioformis,3645559f35772e7d92731f638b66c3ce,0.055226824457593686,170000,152,131480000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8761309142914978,0.9447921494047211,0.9104615318481095,0.9447921494047211,False,110,44404,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis
160000,0.0006729475100942127,0.08333333333333333,0.0006729475100942127,0.00044711206254149336,2.0625,2.0,1.197327753791751,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945828175.1 uncultured Bacteroidales bacterium,9a8de6b132ec804ef6828624e73651f5,0.08333333333333333,160000,153,131320000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8665698059427116,0.9524442919820304,0.909507048962371,0.9524442919820304,False,33,44437,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp945828175
160000,0.0006729475100942127,0.07476635514018691,0.0006729475100942127,0.0002303304564607693,1.0625,1.0,0.24206145913796356,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945872375.1 uncultured Blautia sp.,a8346ec82a6ecbe67305c2f6a32132aa,0.07476635514018691,160000,154,131160000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8665698059427116,0.9504205280469492,0.9084951669948305,0.9504205280469492,False,17,44454,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp945872375
760000,0.00319650067294751,0.07048458149779736,0.0006729475100942127,0.0003116235587410408,1.4375,1.0,0.7880950133074057,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945949285.1 uncultured Veillonellaceae bacterium,6d03ea9ea5f60b684144559e6963f401,0.33480176211453744,160000,155,131000000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8934537066216529,0.978773297182141,0.9361135019018969,0.978773297182141,False,23,44477,73807,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165
1120000,0.004710632570659489,0.05734767025089606,0.0006729475100942127,0.0003387212595011313,1.5625,1.5,0.6091746465505602,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945949445.1 uncultured Bacteroidales bacterium,26836e00ddd212415127af9ef758fef3,0.4014336917562724,160000,156,130840000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9002727452428253,0.9822628567196398,0.9412678009812325,0.9822628567196398,False,25,44502,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975
160000,0.0006729475100942127,0.09937888198757763,0.0006729475100942127,0.00024387930684081454,1.125,1.0,0.33071891388307384,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034090385.1 Lachnospiraceae bacterium,3ea06dbcedf665b93a002d92f20d1091,0.09937888198757763,160000,157,130680000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8665698059427116,0.955738542011864,0.9111541739772878,0.955738542011864,False,18,44520,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp022769005
190000,0.0007991251682368775,0.07111111111111111,0.0006729475100942127,0.00024387930684081454,1.125,1.0,0.33071891388307384,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945875625.1 uncultured Clostridia bacterium,82263a124385916b6aa438f2674d4f22,0.08444444444444445,160000,158,130520000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8694947358963101,0.952691683725619,0.9110932098109645,0.952691683725619,False,18,44538,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp016295225
520000,0.002187079407806191,0.0851063829787234,0.0006729475100942127,0.0003116235587410408,1.4375,1.0,0.8637671850678283,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004558575.1 Ruminococcus sp.,9e9231dda9e9d6764a97820acb5b4608,0.2765957446808511,160000,159,130360000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.886830214908842,0.9751149031206171,0.9309725590147295,0.9751149031206171,False,23,44561,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385
1270000,0.005341520861372813,0.08465608465608465,0.0006729475100942127,0.011042313059736882,50.9375,51.0,15.41293592246461,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_958448175.1 uncultured Anaeromassilibacillus sp.,e4b10777a03353aa6267db69c11db123,0.671957671957672,160000,160,130200000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9024941809548443,0.9922350117813364,0.9473645963680903,0.9922350117813364,False,815,45376,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Limousia;s__Limousia pullorum
810000,0.0034067967698519514,0.07441860465116279,0.0006729475100942127,0.003333017193491132,15.375,18.5,8.543089312420888,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_025189725.1 Limosilactobacillus reuteri,33608d2542c9dabd4e2915deddf6af0a,0.3767441860465116,160000,161,130040000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8945706224201719,0.9810410666121105,0.9378058445161412,0.9810410666121105,False,246,45622,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri
1360000,0.005720053835800807,0.10062893081761007,0.0006729475100942127,0.0020458764073868333,9.4375,7.5,8.343925559950783,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_028721625.1 Bacillota bacterium,4c145f6248bad9d31d4dc9f00409c45a,0.8553459119496856,160000,162,129880000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.903706598345413,0.9969409762887861,0.9503237873170995,0.9969409762887861,False,151,45773,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp022775805
950000,0.003995625841184388,0.0855614973262032,0.0006729475100942127,0.00036581896026122184,1.6875,1.0,0.9164298936634487,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004557685.1 Clostridiales bacterium,99853e329194ec1cd0d57edb4a5b5320,0.5080213903743316,160000,163,129720000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.897371456122558,0.9868087242293908,0.9420900901759743,0.9868087242293908,False,27,45800,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245
150000,0.0006308882907133243,0.04451038575667656,0.0006308882907133243,0.00028452585798095033,1.4,1.0,1.019803902718557,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004557125.1 Clostridiales bacterium,fcee31a79fe080b0991ad4d2b4a3956e,0.04451038575667656,150000,164,129570000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8654738890436661,0.9408041886810765,0.9031390388623712,0.9408041886810765,False,21,45821,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFTH01;s__SFTH01 sp004557125
850000,0.003575033647375505,0.057692307692307696,0.0006308882907133243,0.00044711206254149336,2.2,1.0,2.286190426597633,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004556945.1 Clostridiales bacterium,0550d47061722bab182e644236ab7163,0.3269230769230769,150000,165,129420000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8954165159091093,0.978316380119627,0.9368664480143681,0.978316380119627,False,33,45854,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp003522105
160000,0.0006729475100942127,0.04746835443037975,0.0006308882907133243,0.00021678160608072406,1.0666666666666667,1.0,0.24944382578492946,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_016235965.1 Clostridium perfringens,41b22cf991fa7603ed584b19b83a8b3d,0.05063291139240506,150000,166,129270000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8665698059427116,0.9431846486453872,0.9048772272940494,0.9431846486453872,False,16,45870,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens
150000,0.0006308882907133243,0.07109004739336493,0.0006308882907133243,0.0002303304564607693,1.1333333333333333,1.0,0.33993463423951903,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_021152205.1 Bacteroidia bacterium,968215ea33002ea1e016932119148a32,0.07109004739336493,150000,167,129120000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8654738890436661,0.9494813686254849,0.9074776288345755,0.9494813686254849,False,17,45887,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha sp004551865
250000,0.0010514804845222073,0.04411764705882353,0.0006308882907133243,0.00079938217242267,3.933333333333333,3.0,3.0868898407440604,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_027689515.1 Oscillospiraceae bacterium TM11-13A,bd1120db33b08230061e3512ddc94b25,0.07352941176470588,150000,168,128970000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8741861980602252,0.9501096888804292,0.9121479434703272,0.9501096888804292,False,59,45946,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis
